player_id,position,goals,assists,passing_accuracy,key_passes_per_game,interceptions_per_game
74954,F,35,3,49.89,1.89,3.38
74956,M,47,26,97.2,3.21,2.61
74982,F,0,30,42.38,4.06,2.59
74985,D,43,21,40.0,2.78,7.71
74996,F,22,20,78.02,5.65,1.59
75035,F,50,17,38.8,6.94,0.29
75058,D,56,30,4.28,6.92,9.67
75062,D,5,14,63.64,3.36,2.08
75067,D,26,3,23.41,1.9,2.5
75076,M,30,5,56.42,6.51,0.97
75085,F,57,8,49.02,5.05,4.99
75096,D,33,9,16.51,4.38,3.52
75109,D,52,16,16.37,1.18,1.09
75116,D,41,8,54.76,0.32,9.88
75118,D,60,24,4.46,6.04,2.02
75127,D,38,12,55.04,1.93,6.05
75141,M,24,22,57.38,2.42,4.29
75144,D,7,11,5.9,0.25,0.2
75209,D,27,0,47.96,4.85,5.77
75214,D,50,20,36.58,5.96,1.58
75223,D,45,15,33.32,5.3,7.04
75238,D,56,29,77.91,1.69,2.82
75282,M,39,27,17.22,2.59,9.3
75287,F,2,17,50.57,4.22,0.99
75296,M,28,23,83.09,3.0,7.49
75298,F,55,10,91.08,4.73,7.99
75314,M,60,21,15.79,5.64,2.58
75327,D,0,19,49.3,0.58,4.35
75339,M,6,9,15.7,6.71,0.17
75407,M,53,23,72.43,1.81,0.49
75413,D,8,27,63.55,3.55,1.46
75420,M,58,16,49.27,6.69,5.44
75422,D,22,12,24.9,1.35,1.75
75441,M,2,18,57.18,6.69,7.43
75442,M,40,12,50.07,6.78,9.1
75446,M,6,20,26.55,2.67,0.19
75453,D,4,30,46.34,2.55,3.18
75471,F,32,1,15.03,5.05,3.5
75489,F,43,16,99.47,5.66,8.01
75521,D,60,11,22.63,5.59,2.36
75544,F,38,18,25.28,4.8,1.99
75554,M,4,10,39.65,0.84,2.08
75568,F,29,24,45.38,1.86,2.09
75611,M,15,13,68.4,4.61,7.46
75615,F,54,4,57.76,4.39,0.42
75631,M,10,21,40.18,3.52,5.85
75637,D,24,4,36.94,1.36,9.94
75640,F,53,22,63.93,5.52,3.5
75645,F,54,25,97.01,3.56,0.83
75647,F,32,17,14.35,2.48,9.18
75680,D,25,20,40.91,1.63,4.37
75705,F,58,24,62.56,0.78,9.52
75816,F,2,0,34.06,4.73,6.93
75820,M,12,22,62.01,0.8,8.89
75852,D,59,24,38.21,2.43,0.27
75871,M,50,25,14.43,1.46,2.44
75884,M,55,28,57.85,6.75,3.35
75901,F,36,27,45.52,3.2,9.89
75921,D,0,22,99.07,1.84,4.1
75942,M,8,4,86.44,2.63,6.75
75964,M,28,26,67.46,6.19,8.08
76028,F,47,11,92.1,6.97,5.47
76032,F,11,15,71.75,5.44,3.79
76047,M,7,10,76.94,2.38,3.82
76055,F,17,22,88.68,6.19,2.56
76061,D,2,2,50.17,6.36,6.08
76071,D,25,30,72.45,2.16,8.39
76075,F,28,21,40.0,3.4,7.48
76077,M,1,28,33.09,5.7,8.47
76085,M,7,16,44.33,5.79,9.12
76090,M,39,11,93.84,1.21,4.85
76092,M,31,15,67.85,2.24,1.27
76131,F,6,27,46.71,1.17,3.18
76163,M,38,21,2.81,5.49,0.82
76176,D,44,18,9.89,2.25,3.44
76195,F,34,21,85.22,3.58,6.55
76273,M,42,23,75.94,3.28,8.79
76274,F,42,3,99.4,1.28,8.32
76277,D,2,4,26.17,1.96,3.39
76281,F,4,13,36.15,5.38,9.19
76293,F,45,24,85.31,5.59,0.72
76297,D,14,2,55.08,0.99,5.08
76324,M,53,15,91.2,4.23,1.59
76326,M,2,23,58.28,4.61,2.94
76329,M,1,29,17.94,5.23,7.7
76386,F,5,19,19.66,0.76,3.81
76387,M,22,29,85.65,1.48,4.19
76406,F,5,25,18.97,1.2,9.8
76438,M,33,30,85.74,4.36,2.87
76445,D,60,24,21.87,5.17,8.5
76467,D,26,19,28.41,1.95,4.99
76560,F,27,7,27.03,2.4,9.55
76569,M,17,8,13.72,3.17,3.44
76597,F,60,10,69.35,6.4,8.89
76598,M,51,13,9.58,4.97,9.58
76608,F,25,20,70.83,2.04,1.7
76657,M,32,14,94.62,3.4,3.39
76699,D,46,14,67.37,6.62,5.98
76701,F,8,11,99.65,3.53,2.01
76728,D,18,1,51.88,4.55,5.05
76743,D,48,27,65.31,1.99,3.94
76746,D,16,11,44.53,0.28,2.33
76749,F,31,13,29.22,0.48,3.08
76799,D,51,1,69.2,3.73,0.41
76852,D,13,27,96.75,4.21,1.45
76895,M,3,11,24.37,2.67,1.79
76896,D,2,4,90.02,4.62,7.89
76902,F,9,14,0.74,5.46,2.59
76924,F,25,5,25.79,1.7,9.71
76948,F,48,8,78.24,4.84,1.68
76984,F,24,30,77.98,4.94,5.79
77001,F,46,21,61.94,1.22,0.84
77003,M,58,3,91.7,5.62,7.93
77005,M,55,3,83.12,3.74,7.2
77026,D,47,9,77.13,6.28,2.25
77066,F,22,16,94.51,1.68,1.42
77100,F,26,25,26.87,1.65,6.81
77108,M,48,11,50.41,1.47,1.64
77126,F,55,16,55.43,2.69,3.35
77140,M,59,13,11.21,5.88,9.77
77145,M,33,7,89.53,3.12,2.35
77147,F,37,16,32.22,3.41,2.93
77153,D,60,15,1.99,2.93,9.2
77207,D,46,27,9.88,4.08,1.1
77259,M,27,22,27.42,5.56,5.56
77262,D,37,10,42.33,2.25,2.88
77274,F,59,30,5.48,2.63,3.86
77287,D,50,13,76.88,5.29,4.06
77314,F,36,4,14.55,2.68,9.1
77329,F,56,4,95.27,3.69,0.37
77348,D,45,4,40.28,6.33,2.27
77362,F,18,7,87.64,2.8,1.84
77384,D,29,19,51.77,1.47,2.43
77394,D,45,6,75.85,1.8,8.59
77449,F,43,18,88.11,6.34,7.96
77471,M,16,10,62.05,3.81,1.48
77484,F,55,8,66.05,1.58,8.96
77490,F,48,27,18.78,2.38,5.71
77519,M,56,30,74.08,3.9,2.68
77544,D,20,29,65.55,6.29,5.99
77547,D,9,13,17.9,1.56,3.05
77559,D,5,2,5.3,2.31,6.94
77569,D,27,22,81.92,0.89,2.28
77603,F,18,10,40.04,3.25,2.63
77640,D,27,16,39.09,0.68,5.95
77655,F,18,3,24.57,3.25,6.52
77663,M,50,12,83.11,4.21,9.27
77707,M,9,3,28.66,0.82,3.09
77708,M,40,27,17.58,5.42,1.34
77710,D,31,19,99.84,3.83,3.5
77715,F,43,5,7.0,2.38,0.46
77720,D,41,12,65.38,1.78,4.15
77737,M,44,24,24.93,4.23,9.36
77740,D,59,10,39.18,0.95,7.02
77745,M,25,20,96.9,2.35,7.38
77752,D,2,6,11.54,3.26,9.74
77760,M,5,25,87.61,1.96,9.54
77797,F,39,7,41.73,5.55,8.53
77809,D,5,22,90.94,3.64,7.41
77812,D,10,23,7.54,1.24,1.26
77826,M,37,29,68.22,1.88,6.42
77828,F,6,15,26.88,1.66,5.32
77829,D,31,8,58.98,5.73,0.82
77832,M,60,15,27.27,0.0,7.2
77834,M,26,26,16.73,0.46,7.6
77835,M,42,17,26.34,2.44,0.5
77845,D,57,10,17.58,2.68,5.68
77853,F,22,30,69.82,3.46,9.49
77855,D,7,7,52.89,5.83,4.22
77875,D,5,4,45.19,2.72,3.24
77910,M,36,11,41.0,1.43,2.35
77920,D,13,18,55.26,3.08,6.89
77932,F,19,23,53.2,6.99,2.94
77947,F,59,15,35.16,6.53,3.89
77964,F,25,14,26.22,1.3,1.6
77966,M,38,15,19.72,0.69,3.0
77974,F,33,22,63.31,1.52,4.15
78082,F,39,1,27.45,6.71,6.55
78147,F,10,27,39.26,2.23,6.9
78236,F,6,14,35.06,2.13,1.77
78332,M,24,18,86.15,3.16,5.47
78418,F,22,0,65.64,4.07,3.46
78490,F,26,6,36.72,6.83,5.93
78497,M,4,5,57.77,1.9,6.06
78506,D,56,12,81.51,2.1,2.36
78507,D,25,12,66.0,5.45,3.7
78514,M,25,27,1.64,1.8,3.42
78530,D,21,17,13.01,0.12,1.5
78547,M,26,10,44.02,4.15,7.59
78553,D,19,15,70.83,6.01,9.85
78569,D,25,24,94.2,6.49,8.98
78576,D,25,0,91.45,3.01,7.81
78590,F,28,30,62.92,6.77,0.02
78648,M,29,28,16.09,3.42,3.86
78716,M,54,16,27.19,3.34,0.31
78725,D,49,22,79.54,5.41,8.21
78726,D,34,14,28.84,2.35,3.63
78733,D,13,5,92.65,0.77,8.63
78753,F,4,16,99.01,3.95,2.72
78754,M,16,14,43.47,2.68,8.34
78798,F,4,24,43.11,2.85,6.11
78813,D,38,27,49.69,5.82,6.29
78818,D,22,7,88.16,3.49,2.38
78820,F,24,11,75.29,1.25,7.68
78917,D,7,9,65.05,6.98,0.42
78940,F,60,14,24.56,6.63,0.17
78950,F,3,18,66.25,5.2,1.74
78953,F,47,23,39.28,4.24,4.68
78959,D,25,20,65.52,5.37,3.05
78961,M,59,13,73.95,6.8,1.41
78966,D,25,11,89.59,4.84,3.36
79014,M,23,8,75.44,6.15,0.38
79027,M,19,0,42.74,0.34,2.04
79089,M,38,29,5.28,5.96,1.16
79110,F,9,18,87.38,0.41,5.96
79121,D,22,10,85.61,5.14,5.02
79127,F,5,19,80.76,2.32,2.51
79128,M,12,29,42.96,2.28,6.95
79132,M,8,2,60.38,6.48,6.19
79192,F,39,10,50.36,3.82,6.69
79193,M,43,2,72.93,2.0,0.77
79194,D,33,25,68.44,1.44,2.56
79232,D,1,15,9.79,0.79,2.93
79269,F,9,24,51.61,2.75,0.42
79276,M,5,3,4.44,0.63,9.13
79286,F,8,6,89.17,3.53,6.44
79352,F,15,15,68.64,2.29,4.13
79355,M,1,7,53.37,6.04,7.37
79377,M,39,23,86.82,0.34,0.39
79423,M,0,30,16.04,1.56,5.84
79470,F,15,10,9.01,1.11,8.88
79501,F,49,29,21.08,4.11,5.62
79503,D,38,10,54.32,1.62,3.05
79510,D,29,9,56.02,3.63,9.29
79520,M,30,29,55.66,1.78,9.98
79522,D,5,3,5.82,1.16,8.67
79571,D,38,5,12.82,1.4,5.25
79607,M,4,17,92.09,3.07,6.01
79612,M,20,6,31.42,6.12,2.75
79620,M,37,8,43.63,7.0,7.3
79642,F,5,26,48.28,5.89,5.23
79643,F,37,17,26.49,5.32,8.13
79654,F,46,20,28.48,5.23,0.97
79685,D,19,24,81.04,2.83,1.27
79723,D,37,29,61.17,5.37,2.44
79893,F,36,5,0.59,0.74,4.22
79933,D,44,8,57.53,1.03,3.2
79948,M,7,0,10.09,2.9,4.22
79960,D,3,21,61.76,0.5,3.37
79967,F,36,9,81.5,4.55,5.85
79972,D,29,8,36.23,4.4,8.92
79989,F,46,6,47.16,0.52,0.28
80009,F,19,5,7.41,6.7,3.13
80031,F,0,1,61.89,6.81,2.26
80035,D,24,2,79.32,3.98,3.23
80036,D,4,28,55.86,0.6,1.61
80059,F,33,3,20.53,4.8,7.63
80060,M,53,0,40.75,5.74,7.86
80061,M,45,19,83.43,3.05,8.71
80073,F,39,30,59.95,5.17,2.97
80144,D,10,14,52.77,1.65,8.56
80151,M,4,0,22.7,1.54,6.01
80158,D,14,20,67.83,6.62,4.37
80161,D,36,29,67.56,4.41,3.7
80173,M,9,11,75.72,3.97,0.99
80188,D,34,28,75.33,3.0,1.16
80191,M,12,28,24.63,4.7,3.38
80197,F,53,9,94.61,2.79,1.48
80205,M,50,5,81.91,3.35,7.03
80293,D,31,9,24.91,3.02,5.18
80339,F,35,8,18.55,1.95,1.79
80351,M,34,1,29.27,3.72,0.68
80383,F,6,11,82.34,4.07,4.9
80435,M,12,20,76.57,6.41,7.23
80441,M,26,16,1.58,3.07,6.36
80442,D,50,15,37.12,5.04,5.34
80444,F,10,18,46.37,6.45,8.27
80462,M,22,1,54.25,4.7,6.59
80562,F,14,9,10.52,0.64,0.84
80599,D,59,23,27.39,0.44,6.2
80671,D,10,6,95.37,3.86,7.37
80672,F,42,1,44.9,5.55,8.82
80696,M,21,8,13.27,6.36,7.32
80697,F,49,25,100.0,6.55,7.05
80708,F,30,11,52.68,5.13,7.24
80709,M,7,19,38.4,4.1,8.65
80756,F,2,7,65.55,1.41,1.28
80769,F,19,16,6.9,0.58,1.41
80814,D,38,23,56.86,2.25,8.82
80840,M,40,4,65.72,4.01,3.69
80877,F,20,30,94.91,1.87,7.52
80941,M,29,30,81.98,0.7,2.55
81056,D,4,0,35.5,4.9,4.89
81163,F,14,7,81.39,5.24,6.2
81168,F,54,8,81.44,2.19,8.55
81190,M,38,25,33.68,4.21,9.38
81192,D,38,14,56.2,1.19,9.15
81202,F,1,7,70.35,1.97,0.1
81346,M,47,24,13.83,6.83,0.97
81349,F,6,22,98.54,2.88,7.24
81386,M,26,30,31.54,6.62,9.47
81396,F,27,9,74.33,1.0,3.83
81421,M,14,3,83.35,1.66,2.53
81433,F,24,7,98.77,4.1,4.09
81455,F,19,3,45.56,2.42,3.13
81460,F,22,30,74.4,6.96,8.33
81497,M,8,0,14.73,4.05,2.42
81512,D,32,10,11.01,3.6,3.94
81532,M,57,27,45.31,5.69,0.43
81563,F,21,7,43.52,6.14,7.27
81588,F,19,29,40.5,2.25,6.9
81589,D,31,28,1.02,6.73,1.34
81636,D,46,10,82.43,1.66,4.79
81649,M,45,16,48.11,3.06,8.84
81650,F,31,24,68.69,6.17,8.49
81655,F,19,30,67.42,1.47,5.84
81663,D,58,7,54.16,4.59,9.78
81698,D,35,16,76.12,4.73,6.52
81714,F,20,12,69.01,4.82,0.14
81743,M,60,8,73.77,0.83,10.0
81776,F,10,16,4.3,2.5,3.31
81778,D,28,27,1.61,2.26,4.29
81785,M,2,30,59.91,4.19,2.63
81789,D,39,20,44.25,2.15,4.48
81793,F,7,16,11.67,3.42,2.36
81796,M,60,0,37.6,3.22,1.09
81801,F,50,17,82.57,6.06,6.63
81808,F,14,0,29.3,4.96,4.06
81831,D,58,29,9.77,4.53,2.03
81876,D,20,30,32.35,0.16,2.21
81897,D,39,26,86.29,2.39,6.28
81959,M,45,0,57.11,1.66,6.08
81988,F,46,16,96.35,2.4,9.08
81998,F,16,9,99.86,5.9,4.46
81999,F,32,8,60.21,0.62,6.81
82008,D,0,12,16.78,0.66,5.17
82009,F,5,24,76.45,4.7,1.53
82018,D,40,17,4.39,1.11,7.26
82048,F,19,26,99.36,6.78,0.59
82070,M,57,20,91.95,1.3,3.07
82097,M,16,20,34.52,2.27,0.74
82105,D,19,16,13.07,0.72,1.55
82110,M,60,13,22.81,1.26,6.36
82112,D,45,13,14.31,5.45,0.41
82113,M,12,9,4.01,5.55,0.58
82130,F,29,9,17.65,4.34,4.39
82201,D,10,13,59.74,2.87,2.05
82215,D,8,6,60.81,0.34,9.39
82243,M,56,30,51.47,5.72,7.69
82244,D,21,22,61.72,2.73,4.2
82281,D,52,27,27.17,4.97,2.17
82324,D,31,7,3.78,2.06,8.61
82332,M,50,7,53.66,0.27,7.4
82350,D,46,21,88.38,1.97,8.19
82364,F,57,3,75.11,4.53,2.49
82367,F,29,15,59.3,5.11,2.58
82377,F,22,2,58.37,4.56,2.3
82389,D,2,25,21.39,4.21,2.12
82410,F,26,18,61.9,6.73,3.24
82442,F,6,14,15.82,3.23,5.97
82461,F,21,19,5.17,1.03,3.99
82471,F,60,19,16.63,1.65,0.84
82503,D,23,29,53.94,4.65,8.82
82505,M,19,20,44.13,3.64,3.32
82550,F,2,4,52.73,4.93,7.24
82555,F,5,28,60.09,4.86,8.45
82597,D,35,1,86.33,0.23,2.38
82599,M,29,0,64.98,0.42,2.07
82608,M,55,22,39.44,2.93,5.67
82610,F,1,14,86.34,2.42,5.04
82657,D,7,15,45.23,6.11,4.87
82713,M,24,8,89.79,3.86,7.16
82751,F,11,30,54.13,6.69,0.92
82834,D,5,0,25.93,0.03,6.24
82863,M,11,8,58.45,1.55,1.68
82873,M,40,11,23.87,0.04,6.08
82878,M,1,8,44.12,0.7,9.0
82926,D,9,16,65.03,5.8,3.81
82939,M,29,13,2.14,0.09,0.13
82999,M,25,6,72.33,1.17,1.71
83002,D,5,1,56.37,2.12,9.37
83132,D,43,17,98.59,3.64,5.41
83188,M,43,12,29.76,5.37,6.43
83230,F,28,14,87.45,4.67,2.29
83234,F,31,4,77.63,1.98,1.21
83253,F,14,2,87.06,4.12,7.66
83256,M,19,30,74.68,6.83,5.95
83275,D,60,26,2.35,3.95,4.91
83368,M,15,5,41.17,6.86,6.4
83407,F,35,23,42.95,4.28,9.61
83409,D,45,29,87.54,2.39,6.97
83430,F,47,20,48.2,3.29,2.55
83458,F,50,18,79.19,3.42,4.42
83462,M,55,20,93.44,5.13,9.94
83466,D,9,1,85.63,4.89,8.44
83469,D,30,11,41.67,5.15,1.19
83485,D,59,14,2.04,1.21,1.38
83501,F,49,5,38.77,3.41,3.36
83560,F,60,8,51.27,1.09,5.42
83692,D,32,28,71.48,4.58,1.36
83696,M,44,0,70.43,2.27,4.15
83700,F,10,6,46.51,1.95,0.67
83757,D,23,2,56.09,4.12,8.28
83877,F,22,4,29.78,6.14,4.26
83882,F,28,28,92.88,2.85,6.59
83886,F,57,30,49.68,3.63,1.51
83891,M,21,6,77.79,5.11,6.38
83895,M,26,10,33.69,4.75,3.46
83910,M,46,29,55.89,4.72,4.12
83943,F,23,2,85.4,3.32,0.76
83944,F,56,11,53.09,6.34,7.95
83945,D,54,15,66.14,2.99,3.54
83946,F,55,3,60.07,1.19,1.57
83947,M,19,15,78.33,5.97,2.67
83948,D,41,23,10.41,5.24,1.14
83951,D,10,15,71.04,4.45,7.45
83983,D,45,23,75.21,4.74,5.51
84085,D,0,12,73.43,4.44,7.96
84133,F,13,14,88.14,2.63,7.77
84150,D,47,6,75.45,4.51,4.43
84162,M,5,22,42.48,5.66,1.23
84260,D,14,22,96.68,3.5,8.65
84301,M,37,28,3.63,0.8,8.26
84318,M,42,13,84.68,0.96,6.64
84344,D,22,11,76.64,2.59,1.56
84405,D,9,26,9.33,6.76,0.36
84435,D,15,20,36.4,0.29,5.86
84442,M,50,10,92.69,6.1,2.47
84481,F,0,6,65.79,3.83,8.16
84483,M,39,23,40.3,0.65,7.0
84486,F,16,29,8.88,6.84,1.02
84491,M,6,12,74.1,3.75,0.11
84511,D,19,24,89.96,5.87,9.37
84535,F,47,7,11.09,2.51,9.96
84545,M,50,2,64.61,4.89,2.23
84622,D,35,3,10.42,1.86,1.06
84695,D,1,12,25.39,3.51,6.61
84700,M,17,21,10.74,2.96,1.3
84711,D,1,0,0.53,4.68,1.36
84751,D,42,6,54.33,0.24,9.87
84765,F,42,17,38.96,3.41,9.47
84766,M,44,13,84.83,0.7,7.75
84781,M,20,4,72.75,5.46,6.05
84817,M,49,21,51.12,6.65,3.42
84835,M,7,10,80.82,0.62,0.99
84845,D,18,26,95.28,5.47,2.71
84846,F,42,8,68.15,6.08,7.24
84870,M,14,21,46.54,1.57,4.71
84878,F,10,21,41.22,6.89,1.5
84892,M,30,10,99.1,5.02,3.44
84898,F,53,4,55.74,1.3,1.71
84902,D,50,22,72.26,2.53,2.31
84903,M,39,7,73.04,2.02,1.45
84907,M,30,10,9.99,4.02,4.74
84916,M,19,1,57.29,4.59,8.15
84921,D,13,21,18.52,1.96,3.28
84970,F,1,13,39.19,5.45,2.92
84979,D,30,17,32.57,2.35,6.28
84980,M,8,15,17.42,4.57,5.48
84992,F,59,13,62.92,5.37,2.66
85000,F,11,14,36.47,0.24,3.89
85066,D,57,0,95.47,3.93,8.97
85093,F,41,19,69.84,5.57,1.35
85113,F,46,23,63.5,6.06,2.47
85119,M,6,7,12.09,5.7,5.38
85127,M,40,18,5.44,5.03,6.49
85148,F,48,28,59.94,2.98,2.37
85164,D,30,29,70.33,4.68,9.35
85176,D,14,23,65.63,3.54,2.46
85177,D,32,28,2.78,4.44,3.03
85208,M,31,15,64.71,3.84,6.97
85223,M,59,16,36.76,0.15,6.44
85226,F,35,28,48.75,1.44,9.6
85227,M,19,10,20.55,3.49,3.94
85238,F,46,15,16.02,5.01,5.38
85258,D,6,22,8.11,2.16,7.72
85277,F,4,2,33.24,4.41,9.04
85288,M,46,25,74.11,2.14,2.98
85289,D,47,3,19.95,3.86,6.39
85291,M,2,2,70.63,6.42,9.1
85295,D,46,0,59.38,6.65,1.95
85298,M,41,1,93.33,2.27,8.89
85301,D,34,13,63.39,6.94,8.86
85302,D,44,4,62.73,1.26,9.79
85308,M,27,3,81.57,3.66,8.58
85309,D,28,27,7.55,6.94,1.15
85312,F,1,4,55.15,3.54,7.87
85314,M,21,7,88.8,6.76,3.17
85320,D,11,17,70.68,6.16,4.45
85324,F,32,11,43.27,4.98,7.03
85345,D,17,28,9.91,2.48,5.04
85349,D,34,8,81.24,2.42,2.21
85352,M,23,23,94.9,2.19,9.87
85353,D,30,16,92.41,3.08,1.29
85357,M,0,17,31.82,2.32,0.22
85365,M,53,16,25.49,3.55,5.67
85370,M,46,7,32.03,3.11,1.27
85372,D,55,0,70.55,6.94,2.7
85383,F,24,22,3.99,1.67,6.16
85393,M,23,11,84.22,1.45,1.79
85405,D,48,9,5.64,6.3,8.26
85430,M,36,28,49.19,0.94,9.57
85475,D,23,5,45.64,5.13,1.53
85484,D,48,10,85.18,6.92,6.49
85500,F,3,30,56.33,6.4,6.41
85506,D,30,15,17.42,5.29,1.77
85537,M,15,27,18.25,3.42,0.05
85554,F,49,11,60.29,4.63,3.98
85563,F,20,29,43.03,2.8,4.66
85574,M,4,0,57.34,0.67,1.82
85585,D,41,0,53.71,4.53,8.04
85588,M,1,11,12.75,2.2,5.82
85602,F,47,6,16.21,5.49,6.69
85603,F,59,7,19.66,4.28,4.5
85605,D,51,12,62.56,1.02,6.19
85611,F,6,6,38.74,3.12,7.05
85626,F,34,1,43.27,0.97,6.58
85654,M,45,27,19.06,1.57,2.36
85660,D,29,25,65.21,4.32,1.15
85667,F,28,27,11.7,6.0,2.87
85670,M,3,1,97.59,0.12,7.34
85679,D,40,19,58.33,1.68,8.82
85686,M,25,26,1.51,2.19,6.55
85706,D,52,3,40.98,3.39,2.8
85753,M,43,12,22.69,6.35,0.63
85763,M,55,12,36.43,2.11,2.38
85766,D,6,9,33.65,3.88,8.03
85771,D,22,17,31.61,3.52,3.07
85774,M,10,27,53.65,1.57,1.65
85776,D,55,17,25.59,1.93,3.71
85783,M,50,28,89.75,5.89,5.16
85789,D,18,18,13.59,3.74,1.8
85791,D,13,20,85.54,1.81,3.82
85822,D,46,11,33.93,1.86,8.17
85825,M,4,11,36.02,5.23,0.99
85834,M,3,21,32.68,4.54,0.72
85842,F,22,26,41.76,5.05,7.22
85861,M,38,29,52.71,6.42,5.19
85863,M,48,7,92.16,0.0,0.72
85866,F,0,18,27.39,5.47,7.33
85867,D,38,17,81.35,3.06,1.82
85896,M,49,24,18.02,5.34,1.15
85901,M,29,3,5.91,5.7,1.2
85902,D,12,17,36.91,5.38,8.05
85904,D,34,0,40.76,0.47,9.17
85906,D,37,12,40.74,3.61,4.48
85908,M,20,28,48.37,6.17,7.79
85922,D,12,23,51.37,3.48,2.51
85928,D,34,22,42.05,4.02,8.43
85935,M,10,18,45.16,0.12,5.52
85938,M,5,3,67.58,6.16,7.94
85946,M,59,11,82.17,5.17,1.59
85953,D,27,25,94.57,1.1,4.15
85961,M,57,2,82.28,4.01,7.94
85964,D,28,28,44.96,3.84,1.11
85973,M,36,9,57.74,2.85,7.05
86054,D,42,0,84.79,0.43,1.55
86057,D,47,4,55.81,3.78,6.65
86062,F,7,18,73.91,3.24,8.57
86074,F,44,24,4.92,3.46,6.3
86079,F,28,9,54.12,4.05,1.79
86097,M,27,9,16.54,1.79,2.24
86100,M,11,20,36.67,5.36,9.02
86106,F,44,16,66.64,2.73,9.34
86158,D,10,20,47.39,6.78,0.8
86172,F,3,2,16.02,1.53,2.39
86175,M,17,11,88.39,6.45,5.13
86202,D,18,29,43.51,6.9,0.35
86204,D,57,21,82.49,6.63,7.72
86264,M,18,11,40.15,4.18,9.61
86270,D,58,16,52.34,5.69,1.28
86271,M,10,13,32.9,5.3,8.73
86310,D,21,18,80.7,1.61,7.66
86466,D,27,27,71.52,5.74,3.46
86502,M,59,15,62.34,2.23,2.16
86506,M,39,2,2.85,6.18,1.76
86536,M,52,11,78.01,1.45,0.49
86596,M,11,4,52.19,5.54,9.49
86612,D,37,30,89.64,3.67,2.15
86614,F,19,21,55.79,6.54,8.53
86620,M,25,26,54.99,6.91,4.72
86640,D,49,8,91.34,1.32,4.0
86643,M,48,2,70.19,5.75,3.6
86645,D,23,30,31.42,2.98,2.09
86739,F,31,7,56.13,0.76,3.37
86751,M,0,18,20.32,6.99,7.13
86759,M,20,25,56.18,4.78,7.5
86775,F,38,30,8.0,3.27,9.73
86784,D,41,18,61.0,1.7,7.25
86788,M,25,30,49.51,6.18,6.49
86792,M,13,28,62.24,0.95,3.78
86793,D,16,5,62.58,3.6,5.69
86804,F,18,4,84.11,5.92,7.44
86811,F,38,15,50.36,5.5,1.3
86826,M,9,17,56.43,6.05,5.77
86827,M,24,25,46.1,3.16,2.99
86848,D,9,22,41.8,6.64,6.69
86863,D,3,7,90.8,6.04,3.07
86876,F,6,11,53.54,6.68,3.05
86880,M,25,28,1.13,2.36,2.31
86895,M,16,3,70.23,1.16,8.13
86915,F,14,20,97.32,4.94,5.91
86916,D,8,7,63.0,2.09,7.83
86918,D,51,3,33.57,1.91,7.53
86926,M,49,27,75.76,4.92,7.11
86930,D,39,8,58.34,5.16,0.52
86931,D,32,20,87.19,5.25,5.14
87052,F,2,28,39.24,6.81,7.34
87093,D,42,22,82.07,6.46,4.87
87097,M,11,30,45.65,4.09,5.1
87142,F,7,17,5.38,5.09,5.62
87143,F,16,29,64.9,0.21,5.57
87162,F,52,23,40.51,0.25,9.96
87210,D,14,23,27.44,0.74,9.61
87211,M,19,2,16.43,5.04,9.19
87245,D,44,0,78.23,1.1,2.96
87262,D,29,14,63.12,0.13,2.79
87282,F,48,11,98.14,6.26,0.14
87299,D,33,19,38.84,4.39,7.96
87381,M,19,2,69.2,2.0,1.79
87415,M,33,9,48.18,4.27,5.41
87422,D,59,8,23.44,5.05,0.89
87423,M,1,15,19.92,2.04,8.21
87444,F,27,29,33.99,5.11,5.93
87463,F,39,11,79.77,6.56,3.09
87469,D,6,2,26.51,0.0,0.44
87479,F,39,29,37.25,3.0,9.13
87493,D,8,19,80.22,0.74,0.32
87504,D,30,1,49.96,2.87,9.37
87512,F,30,5,24.75,2.52,9.04
87536,M,30,26,52.53,1.64,1.9
87544,M,0,5,81.7,1.24,8.42
87546,D,2,17,11.69,3.35,8.05
87645,F,60,24,43.72,6.82,6.19
87650,F,30,30,10.67,1.26,7.07
87658,M,32,16,8.0,6.91,0.57
87663,M,42,20,61.2,6.27,8.21
87667,M,59,25,82.19,5.67,5.24
87672,F,17,15,2.1,0.32,9.43
87689,F,28,17,74.48,6.13,1.64
87789,M,4,17,78.39,0.39,7.29
87817,M,51,19,13.1,6.95,8.05
87854,M,24,6,65.57,2.14,9.4
87856,D,55,23,45.38,6.58,3.3
87864,M,53,23,18.69,1.37,1.09
87884,D,32,4,27.47,6.71,8.17
87893,D,49,20,72.26,2.55,6.18
88002,M,56,13,56.67,0.54,7.86
88016,F,17,29,62.76,5.19,9.02
88057,M,45,21,29.29,0.59,5.88
88067,M,7,0,6.8,5.35,2.05
88074,D,22,18,66.93,4.13,6.56
88082,F,40,9,39.29,6.38,4.42
88102,M,18,30,49.11,4.33,9.42
88103,M,39,20,39.81,2.59,6.0
88212,F,56,20,55.1,5.16,9.03
88239,M,26,2,52.15,6.26,6.96
88242,D,29,1,8.97,5.23,3.16
88257,D,49,6,32.05,3.82,6.36
88262,D,3,21,65.89,4.9,0.92
88269,M,45,12,67.13,6.04,3.94
88327,F,7,13,34.22,2.8,2.11
88370,D,2,12,92.08,4.57,9.87
88374,D,3,29,85.78,1.05,7.9
